SourceFile,VideoName,ExpectedSpeaker,Emotion,TotalFramesVideo,SpeakerFramesFound,FramesExtracted,UnknownCount,ErrorUTACount,Status
res_dia351_utt13_20260805_143838_full.txt,dia351_utt13,Dr. Green,anger,68,0,0,68,0,Speaker Not Trained
res_dia351_utt14_20260805_143855_full.txt,dia351_utt14,Mona,surprise,4,0,0,4,4,Speaker Not Trained
res_dia351_utt15_20260805_144009_full.txt,dia351_utt15,Ross,joy,85,82,82,88,78,Processed
res_dia351_utt1_20260805_143531_full.txt,dia351_utt1,Mona,surprise,71,0,0,68,37,Speaker Not Trained
res_dia351_utt2_20260805_144105_full.txt,dia351_utt2,Ross,surprise,16,16,16,16,6,Processed
res_dia351_utt3_20260805_144137_full.txt,dia351_utt3,Dr. Green,anger,9,0,0,9,9,Speaker Not Trained
res_dia351_utt4_20260805_144354_full.txt,dia351_utt4,Ross,fear,101,101,101,101,79,Processed
res_dia351_utt5_20260805_144608_full.txt,dia351_utt5,Dr. Green,anger,93,0,0,93,93,Speaker Not Trained
res_dia351_utt6_20260805_144818_full.txt,dia351_utt6,Ross,fear,92,92,92,112,58,Processed
res_dia351_utt7_20260805_145006_full.txt,dia351_utt7,Mona,surprise,62,0,0,62,61,Speaker Not Trained
res_dia351_utt8_20260805_145158_full.txt,dia351_utt8,Ross,joy,105,105,105,105,105,Processed
res_dia351_utt9_20260805_145303_full.txt,dia351_utt9,Dr. Green,anger,52,0,0,56,52,Speaker Not Trained
res_dia352_utt0_20260805_145329_full.txt,dia352_utt0,Chandler,neutral,49,49,49,0,0,Processed
res_dia352_utt1_20260805_145357_full.txt,dia352_utt1,Chandler,anger,75,75,75,0,0,Processed
res_dia352_utt2_20260805_145423_full.txt,dia352_utt2,Chandler,joy,51,51,51,0,0,Processed
res_dia352_utt3_20260805_145456_full.txt,dia352_utt3,Chandler,anger,75,75,75,0,0,Processed
res_dia352_utt4_20260805_145514_full.txt,dia352_utt4,Chandler,neutral,11,11,11,0,0,Processed
res_dia352_utt5_20260805_145543_full.txt,dia352_utt5,Chandler,joy,24,7,7,14,3,Processed
res_dia352_utt6_20260805_145607_full.txt,dia352_utt6,Chandler,surprise,36,36,36,0,0,Processed
res_dia353_utt0_20260805_145802_full.txt,dia353_utt0,Joey,neutral,142,133,133,113,76,Processed
res_dia353_utt1_20260805_145923_full.txt,dia353_utt1,Annabelle,neutral,100,0,0,38,70,Speaker Not Trained
res_dia354_utt0_20260805_150010_full.txt,dia354_utt0,Mr. Heckles,neutral,61,0,0,0,61,Speaker Not Trained
res_dia354_utt10_20260805_150338_full.txt,dia354_utt10,Rachel,joy,28,25,25,44,10,Processed
res_dia354_utt11_20260805_150519_full.txt,dia354_utt11,Monica,neutral,35,24,24,43,75,Processed
res_dia354_utt12_20260805_150723_full.txt,dia354_utt12,Rachel,neutral,58,31,31,86,0,Processed
res_dia354_utt13_20260805_151027_full.txt,dia354_utt13,Mr. Treeger,neutral,168,0,0,122,14,Speaker Not Trained
res_dia354_utt14_20260805_151233_full.txt,dia354_utt14,Monica,anger,36,36,36,70,22,Processed
res_dia354_utt15_20260805_151520_full.txt,dia354_utt15,Mr. Treeger,neutral,184,0,0,77,127,Speaker Not Trained
res_dia354_utt16_20260805_151636_full.txt,dia354_utt16,Ross,neutral,48,48,48,42,47,Processed
res_dia354_utt17_20260805_151708_full.txt,dia354_utt17,Mr. Treeger,neutral,3,0,0,3,3,Speaker Not Trained
res_dia354_utt1_20260805_150236_full.txt,dia354_utt1,Monica,neutral,148,50,50,123,54,Processed
res_dia354_utt2_20260805_151934_full.txt,dia354_utt2,Mr. Heckles,neutral,96,0,0,115,101,Speaker Not Trained
res_dia354_utt3_20260805_152024_full.txt,dia354_utt3,Rachel,neutral,45,0,0,0,96,Speaker Not Found
res_dia354_utt4_20260805_152231_full.txt,dia354_utt4,Chandler,neutral,99,28,28,68,122,Processed
res_dia354_utt5_20260805_152420_full.txt,dia354_utt5,Ross,neutral,69,0,0,48,117,Speaker Not Found
res_dia354_utt6_20260805_152525_full.txt,dia354_utt6,Phoebe,neutral,101,101,101,3,6,Processed
res_dia354_utt7_20260805_152618_full.txt,dia354_utt7,Rachel,surprise,88,83,83,5,0,Processed
res_dia354_utt8_20260805_152816_full.txt,dia354_utt8,Joey,joy,193,119,119,50,1,Processed
res_dia354_utt9_20260805_152951_full.txt,dia354_utt9,Monica,neutral,94,90,90,24,65,Processed
res_dia355_utt0_20260805_153032_full.txt,dia355_utt0,Monica,sadness,32,32,32,2,27,Processed
res_dia355_utt1_20260805_153111_full.txt,dia355_utt1,Rachel,neutral,23,23,23,0,15,Processed
res_dia355_utt2_20260805_153209_full.txt,dia355_utt2,Phoebe,neutral,47,0,0,1,85,Speaker Not Found
res_dia355_utt3_20260805_153254_full.txt,dia355_utt3,Chandler,joy,40,0,0,0,50,Speaker Not Found
res_dia355_utt4_20260805_153338_full.txt,dia355_utt4,Phoebe,neutral,38,28,28,1,38,Processed
res_dia356_utt0_20260805_153655_full.txt,dia356_utt0,Monica,sadness,183,155,155,71,76,Processed
res_dia356_utt10_20260805_154031_full.txt,dia356_utt10,Chandler,anger,119,119,119,41,105,Processed
res_dia356_utt11_20260805_154120_full.txt,dia356_utt11,Joey,surprise,54,54,54,0,15,Processed
res_dia356_utt12_20260805_154219_full.txt,dia356_utt12,Rachel,neutral,28,0,0,29,0,Speaker Not Found
res_dia356_utt13_20260805_154329_full.txt,dia356_utt13,Joey,joy,105,105,105,0,57,Processed
res_dia356_utt14_20260805_154439_full.txt,dia356_utt14,Chandler,neutral,49,49,49,8,87,Processed
res_dia356_utt15_20260805_154550_full.txt,dia356_utt15,Monica,neutral,33,19,19,37,7,Processed
res_dia356_utt16_20260805_154709_full.txt,dia356_utt16,Monica,neutral,58,57,57,62,0,Processed
res_dia356_utt17_20260805_154759_full.txt,dia356_utt17,Monica,anger,64,64,64,0,0,Processed
res_dia356_utt18_20260805_154852_full.txt,dia356_utt18,Monica,neutral,29,25,25,33,0,Processed
res_dia356_utt19_20260805_155003_full.txt,dia356_utt19,Monica,neutral,45,41,41,49,0,Processed
res_dia356_utt1_20260805_153835_full.txt,dia356_utt1,Ross,surprise,99,99,99,43,77,Processed
res_dia356_utt20_20260805_155250_full.txt,dia356_utt20,Monica,fear,32,28,28,35,31,Processed
res_dia356_utt21_20260805_155333_full.txt,dia356_utt21,Monica,anger,11,8,8,12,3,Processed
res_dia356_utt22_20260805_155417_full.txt,dia356_utt22,Joey,neutral,48,42,42,3,0,Processed
res_dia356_utt2_20260805_155146_full.txt,dia356_utt2,Monica,neutral,127,30,30,67,18,Processed
res_dia356_utt3_20260805_155509_full.txt,dia356_utt3,Rachel,surprise,41,0,0,19,0,Speaker Not Found
res_dia356_utt4_20260805_155545_full.txt,dia356_utt4,Joey,neutral,24,21,21,6,0,Processed
res_dia356_utt5_20260805_155617_full.txt,dia356_utt5,Chandler,neutral,3,0,0,0,0,Speaker Not Found
res_dia356_utt6_20260805_155701_full.txt,dia356_utt6,Ross,sadness,43,43,43,0,0,Processed
res_dia356_utt7_20260805_155757_full.txt,dia356_utt7,Joey,joy,59,59,59,5,29,Processed
res_dia356_utt8_20260805_155925_full.txt,dia356_utt8,Rachel,neutral,70,46,46,24,73,Processed
res_dia356_utt9_20260805_160118_full.txt,dia356_utt9,Joey,sadness,155,151,151,24,97,Processed
res_dia357_utt1_20260805_160154_full.txt,dia357_utt1,Monica,surprise,29,25,25,17,1,Processed
res_dia357_utt2_20260805_160324_full.txt,dia357_utt2,Chandler,neutral,101,108,108,70,3,Processed
res_dia357_utt3_20260805_160355_full.txt,dia357_utt3,Joey,surprise,39,39,39,0,3,Processed
res_dia358_utt0_20260805_160436_full.txt,dia358_utt0,Rachel,neutral,63,63,63,3,32,Processed
res_dia358_utt10_20260805_160701_full.txt,dia358_utt10,Chandler,joy,205,165,165,2,105,Processed
res_dia358_utt11_20260805_160736_full.txt,dia358_utt11,Rachel,surprise,57,0,0,0,0,Speaker Not Found
res_dia358_utt12_20260805_160842_full.txt,dia358_utt12,Phoebe,neutral,172,172,172,0,0,Processed
res_dia358_utt13_20260805_160918_full.txt,dia358_utt13,Rachel,surprise,58,58,58,0,0,Processed
res_dia358_utt14_20260805_160950_full.txt,dia358_utt14,Phoebe,sadness,53,53,53,0,0,Processed
res_dia358_utt15_20260805_161100_full.txt,dia358_utt15,Phoebe,neutral,199,199,199,0,0,Processed
res_dia358_utt16_20260805_161157_full.txt,dia358_utt16,Ross,neutral,138,138,138,0,0,Processed
res_dia358_utt17_20260805_161226_full.txt,dia358_utt17,Ross,neutral,35,35,35,1,0,Processed
res_dia358_utt18_20260805_161303_full.txt,dia358_utt18,Phoebe,sadness,67,67,67,0,0,Processed
res_dia358_utt1_20260805_160523_full.txt,dia358_utt1,Chandler,neutral,25,18,18,32,4,Processed
res_dia358_utt2_20260805_161331_full.txt,dia358_utt2,Chandler,neutral,49,49,49,0,3,Processed
res_dia358_utt3_20260805_161405_full.txt,dia358_utt3,Phoebe,sadness,48,48,48,3,48,Processed
res_dia358_utt4_20260805_161451_full.txt,dia358_utt4,Chandler,neutral,42,15,15,21,5,Processed
res_dia358_utt5_20260805_161525_full.txt,dia358_utt5,Ross,neutral,62,62,62,0,21,Processed
res_dia358_utt6_20260805_161604_full.txt,dia358_utt6,Phoebe,fear,102,102,102,0,0,Processed
res_dia358_utt7_20260805_161641_full.txt,dia358_utt7,Chandler,neutral,68,68,68,0,0,Processed
res_dia358_utt8_20260805_161709_full.txt,dia358_utt8,Ross,surprise,30,30,30,0,30,Processed
res_dia358_utt9_20260805_161750_full.txt,dia358_utt9,Phoebe,anger,118,118,118,0,0,Processed
res_dia359_utt0_20260805_161816_full.txt,dia359_utt0,Ross,surprise,32,32,32,0,0,Processed
res_dia359_utt1_20260805_161843_full.txt,dia359_utt1,Emily,neutral,27,0,0,22,0,Speaker Not Trained
res_dia359_utt3_20260805_161932_full.txt,dia359_utt3,Emily,sadness,142,0,0,0,0,Speaker Not Trained
res_dia359_utt4_20260805_162207_full.txt,dia359_utt4,Ross,joy,235,79,79,155,1,Processed
res_dia359_utt5_20260805_162310_full.txt,dia359_utt5,Emily,joy,186,0,0,15,0,Speaker Not Trained
res_dia359_utt6_20260805_162348_full.txt,dia359_utt6,Ross,sadness,98,98,98,0,0,Processed
res_dia35_utt0_20260801_091709_full.txt,dia35_utt0,Phoebe,surprise,41,0,0,63,40,Speaker Not Found
res_dia35_utt1_20260801_091814_full.txt,dia35_utt1,Phoebe,joy,28,0,0,55,31,Speaker Not Found
res_dia35_utt2_20260801_091846_full.txt,dia35_utt2,Phoebe,joy,7,0,0,18,6,Speaker Not Found
res_dia35_utt3_20260801_092042_full.txt,dia35_utt3,Phoebe,joy,53,0,0,122,56,Speaker Not Found
res_dia35_utt4_20260801_092126_full.txt,dia35_utt4,Phoebe,joy,22,20,20,30,20,Processed
res_dia35_utt5_20260801_092336_full.txt,dia35_utt5,Ross,joy,153,143,143,137,141,Processed
res_dia360_utt0_20260805_162517_full.txt,dia360_utt0,Monica,sadness,71,6,6,36,158,Processed
res_dia360_utt1_20260805_162805_full.txt,dia360_utt1,Ross,sadness,79,79,79,117,187,Processed
res_dia360_utt2_20260805_163001_full.txt,dia360_utt2,Chandler,neutral,36,72,72,60,154,Processed
res_dia360_utt3_20260805_163415_full.txt,dia360_utt3,Ross,neutral,56,55,55,249,52,Processed
res_dia360_utt4_20260805_163838_full.txt,dia360_utt4,Chandler,neutral,68,95,95,232,75,Processed
res_dia360_utt5_20260805_164231_full.txt,dia360_utt5,Monica,neutral,48,47,47,213,15,Processed
res_dia361_utt0_20260805_164533_full.txt,dia361_utt0,Ross,neutral,51,51,51,208,119,Processed
res_dia361_utt10_20260805_164920_full.txt,dia361_utt10,Ross,joy,54,54,54,54,49,Processed
res_dia361_utt11_20260805_165134_full.txt,dia361_utt11,Chandler,joy,161,123,123,112,58,Processed
res_dia361_utt12_20260805_165202_full.txt,dia361_utt12,Rachel,neutral,24,0,0,0,44,Speaker Not Found
res_dia361_utt13_20260805_165346_full.txt,dia361_utt13,Chandler,neutral,140,100,100,11,213,Processed
res_dia361_utt14_20260805_165436_full.txt,dia361_utt14,Rachel,neutral,88,86,86,3,95,Processed
res_dia361_utt1_20260805_164823_full.txt,dia361_utt1,Rachel,neutral,36,0,0,200,133,Speaker Not Found
res_dia361_utt2_20260805_165601_full.txt,dia361_utt2,Ross,neutral,70,71,71,0,215,Processed
res_dia361_utt3_20260805_165632_full.txt,dia361_utt3,Rachel,surprise,53,52,52,1,78,Processed
res_dia361_utt4_20260805_165754_full.txt,dia361_utt4,Ross,neutral,63,57,57,0,179,Processed
res_dia361_utt5_20260805_165828_full.txt,dia361_utt5,Chandler,neutral,40,40,40,0,53,Processed
res_dia361_utt6_20260805_170156_full.txt,dia361_utt6,Ross,joy,63,61,61,285,154,Processed
res_dia361_utt7_20260805_170224_full.txt,dia361_utt7,Chandler,surprise,40,40,40,0,27,Processed
res_dia361_utt8_20260805_170256_full.txt,dia361_utt8,Ross,neutral,41,41,41,0,33,Processed
res_dia361_utt9_20260805_170342_full.txt,dia361_utt9,Chandler,disgust,108,108,108,1,108,Processed
res_dia362_utt0_20260805_170614_full.txt,dia362_utt0,Rachel,sadness,250,187,187,29,1,Processed
res_dia362_utt1_20260805_170647_full.txt,dia362_utt1,Ross,neutral,40,40,40,14,6,Processed
res_dia362_utt2_20260805_170731_full.txt,dia362_utt2,Ross,neutral,134,134,134,1,0,Processed
res_dia362_utt3_20260805_170815_full.txt,dia362_utt3,Rachel,sadness,124,124,124,0,9,Processed
res_dia362_utt4_20260805_170909_full.txt,dia362_utt4,Dr. Long,neutral,64,0,0,64,0,Speaker Not Trained
res_dia362_utt5_20260805_171134_full.txt,dia362_utt5,Rachel,sadness,267,148,148,7,94,Processed
res_dia362_utt6_20260805_171208_full.txt,dia362_utt6,Dr. Long,neutral,72,0,0,6,0,Speaker Not Trained
res_dia362_utt7_20260805_171243_full.txt,dia362_utt7,Rachel,surprise,44,22,22,21,0,Processed
res_dia362_utt8_20260805_171321_full.txt,dia362_utt8,Dr. Long,neutral,92,0,0,21,0,Speaker Not Trained
res_dia362_utt9_20260805_171615_full.txt,dia362_utt9,Rachel,surprise,189,182,182,150,157,Processed
res_dia363_utt0_20260805_171706_full.txt,dia363_utt0,Carol,neutral,50,0,0,2,59,Speaker Not Trained
res_dia363_utt1_20260805_171814_full.txt,dia363_utt1,Rachel,neutral,76,0,0,65,54,Speaker Not Found
res_dia364_utt0_20260805_171848_full.txt,dia364_utt0,Carol,neutral,34,0,0,20,8,Speaker Not Trained
res_dia365_utt0_20260805_171923_full.txt,dia365_utt0,Rachel,neutral,15,0,0,24,6,Speaker Not Found
res_dia365_utt10_20260805_172444_full.txt,dia365_utt10,Flight Attendant,neutral,107,0,0,234,78,Speaker Not Trained
res_dia365_utt11_20260805_172642_full.txt,dia365_utt11,Man,neutral,46,0,0,101,30,Speaker Not Trained
res_dia365_utt12_20260805_173221_full.txt,dia365_utt12,Flight Attendant,neutral,93,0,0,385,27,Speaker Not Trained
res_dia365_utt13_20260805_173723_full.txt,dia365_utt13,Man,surprise,140,0,0,320,89,Speaker Not Trained
res_dia365_utt14_20260805_173905_full.txt,dia365_utt14,Man,anger,36,0,0,107,1,Speaker Not Trained
res_dia365_utt1_20260805_172031_full.txt,dia365_utt1,Flight Attendant,neutral,35,0,0,65,12,Speaker Not Trained
res_dia365_utt2_20260805_174009_full.txt,dia365_utt2,Rachel,neutral,44,43,43,41,62,Processed
res_dia365_utt3_20260805_174421_full.txt,dia365_utt3,Flight Attendant,neutral,95,0,0,151,287,Speaker Not Trained
res_dia365_utt4_20260805_174531_full.txt,dia365_utt4,Rachel,neutral,24,2,2,40,24,Processed
res_dia365_utt5_20260805_174738_full.txt,dia365_utt5,Rachel,sadness,77,26,26,104,75,Processed
res_dia365_utt6_20260805_174952_full.txt,dia365_utt6,Flight Attendant,anger,47,0,0,70,130,Speaker Not Trained
res_dia365_utt7_20260805_175246_full.txt,dia365_utt7,Rachel,neutral,138,138,138,114,216,Processed
res_dia365_utt8_20260805_175442_full.txt,dia365_utt8,Flight Attendant,neutral,56,0,0,92,175,Speaker Not Trained
res_dia365_utt9_20260805_175521_full.txt,dia365_utt9,Rachel,neutral,57,49,49,65,58,Processed
res_dia366_utt0_20260805_175547_full.txt,dia366_utt0,Chandler,neutral,28,28,28,2,84,Processed
res_dia366_utt10_20260805_175744_full.txt,dia366_utt10,Phoebe,neutral,136,136,136,93,124,Processed
res_dia366_utt11_20260805_175824_full.txt,dia366_utt11,Chandler,neutral,18,18,18,18,18,Processed
res_dia366_utt12_20260805_175926_full.txt,dia366_utt12,Phoebe,neutral,39,0,0,57,47,Speaker Not Found
res_dia366_utt13_20260805_180002_full.txt,dia366_utt13,Chandler,fear,44,41,41,49,36,Processed
res_dia366_utt14_20260805_180045_full.txt,dia366_utt14,Phoebe,neutral,44,35,35,80,35,Processed
res_dia366_utt15_20260805_180109_full.txt,dia366_utt15,Chandler,surprise,32,32,32,0,32,Processed
res_dia366_utt16_20260805_180217_full.txt,dia366_utt16,Phoebe,neutral,49,49,49,145,40,Processed
res_dia366_utt17_20260805_180258_full.txt,dia366_utt17,Chandler,neutral,56,56,56,0,112,Processed
res_dia366_utt18_20260805_180316_full.txt,dia366_utt18,Phoebe,neutral,27,27,27,9,27,Processed
res_dia366_utt1_20260805_175614_full.txt,dia366_utt1,Chandler,neutral,31,31,31,0,76,Processed
res_dia366_utt2_20260805_180339_full.txt,dia366_utt2,Chandler,anger,33,30,30,3,72,Processed
res_dia366_utt3_20260805_180353_full.txt,dia366_utt3,Chandler,neutral,15,15,15,0,42,Processed
res_dia366_utt4_20260805_180414_full.txt,dia366_utt4,Janice,surprise,25,0,0,5,76,Speaker Not Trained
res_dia366_utt5_20260805_180523_full.txt,dia366_utt5,Chandler,anger,106,43,43,107,301,Processed
res_dia366_utt6_20260805_180622_full.txt,dia366_utt6,Janice,sadness,103,0,0,81,236,Speaker Not Trained
res_dia366_utt7_20260805_180826_full.txt,dia366_utt7,Chandler,sadness,146,84,84,148,339,Processed
res_dia366_utt8_20260805_181024_full.txt,dia366_utt8,Phoebe,surprise,128,128,128,239,65,Processed
res_dia366_utt9_20260805_181109_full.txt,dia366_utt9,Chandler,anger,52,53,53,2,155,Processed
res_dia367_utt0_20260805_181131_full.txt,dia367_utt0,Chandler,anger,26,26,26,0,26,Processed
res_dia36_utt0_20260801_092424_full.txt,dia36_utt0,Ross,neutral,73,73,73,0,73,Processed
res_dia36_utt1_20260801_092524_full.txt,dia36_utt1,Ross,neutral,155,155,155,0,41,Processed
res_dia36_utt2_20260801_092600_full.txt,dia36_utt2,Chandler,neutral,45,45,45,0,44,Processed
res_dia36_utt3_20260801_092653_full.txt,dia36_utt3,Joey,neutral,59,59,59,57,25,Processed
res_dia36_utt4_20260801_092725_full.txt,dia36_utt4,Chandler,sadness,17,17,17,16,29,Processed
res_dia36_utt5_20260801_092755_full.txt,dia36_utt5,Ross,sadness,45,45,45,3,70,Processed
res_dia37_utt0_20260801_092856_full.txt,dia37_utt0,Monica,neutral,113,113,113,2,18,Processed
res_dia37_utt1_20260801_092924_full.txt,dia37_utt1,Joey,joy,33,0,0,20,0,Speaker Not Found
res_dia37_utt2_20260801_093015_full.txt,dia37_utt2,Monica,joy,116,113,113,0,0,Processed
res_dia37_utt3_20260801_093050_full.txt,dia37_utt3,Joey,disgust,67,67,67,0,2,Processed
res_dia38_utt0_20260801_093142_full.txt,dia38_utt0,Monica,anger,52,52,52,4,100,Processed
res_dia38_utt10_20260801_093243_full.txt,dia38_utt10,Phoebe,surprise,45,45,45,0,0,Processed
res_dia38_utt11_20260801_093305_full.txt,dia38_utt11,Joey,surprise,38,38,38,0,1,Processed
res_dia38_utt1_20260801_093206_full.txt,dia38_utt1,Chandler,neutral,22,22,22,0,8,Processed
res_dia38_utt2_20260801_093329_full.txt,dia38_utt2,Monica,joy,16,16,16,5,16,Processed
res_dia38_utt3_20260801_093406_full.txt,dia38_utt3,Ross,neutral,59,59,59,2,14,Processed
res_dia38_utt4_20260801_093437_full.txt,dia38_utt4,Phoebe,surprise,57,0,0,0,50,Speaker Not Found
res_dia38_utt5_20260801_093522_full.txt,dia38_utt5,Ross,neutral,105,105,105,0,0,Processed
res_dia38_utt6_20260801_093638_full.txt,dia38_utt6,Ross,anger,195,195,195,0,0,Processed
res_dia38_utt7_20260801_093700_full.txt,dia38_utt7,Ross,surprise,12,12,12,9,12,Processed
res_dia38_utt8_20260801_093744_full.txt,dia38_utt8,Ross,surprise,38,38,38,42,11,Processed
res_dia38_utt9_20260801_093811_full.txt,dia38_utt9,Ross,surprise,72,72,72,0,0,Processed
res_dia39_utt0_20260801_093929_full.txt,dia39_utt0,Kate,anger,73,0,0,94,20,Speaker Not Trained
res_dia39_utt10_20260801_094203_full.txt,dia39_utt10,Kate,disgust,106,0,0,105,16,Speaker Not Trained
res_dia39_utt11_20260801_094345_full.txt,dia39_utt11,The Director,neutral,155,0,0,135,1,Speaker Not Trained
res_dia39_utt12_20260801_094415_full.txt,dia39_utt12,Joey,neutral,29,26,26,4,0,Processed
res_dia39_utt13_20260801_094457_full.txt,dia39_utt13,Kate,neutral,73,0,0,10,0,Speaker Not Trained
res_dia39_utt14_20260801_094550_full.txt,dia39_utt14,Joey,neutral,78,78,78,49,0,Processed
res_dia39_utt15_20260801_094746_full.txt,dia39_utt15,Joey,anger,296,296,296,49,103,Processed
res_dia39_utt16_20260801_095024_full.txt,dia39_utt16,Joey,anger,231,231,231,49,266,Processed
res_dia39_utt17_20260801_095110_full.txt,dia39_utt17,Kate,anger,56,0,0,0,53,Speaker Not Trained
res_dia39_utt18_20260801_095134_full.txt,dia39_utt18,Joey,anger,10,10,10,0,20,Processed
res_dia39_utt1_20260801_094045_full.txt,dia39_utt1,Joey,anger,45,45,45,96,0,Processed
res_dia39_utt2_20260801_095219_full.txt,dia39_utt2,Joey,surprise,17,17,17,35,16,Processed
res_dia39_utt3_20260801_095343_full.txt,dia39_utt3,Joey,anger,59,59,59,92,25,Processed
res_dia39_utt4_20260801_095417_full.txt,dia39_utt4,Joey,anger,58,57,57,8,6,Processed
res_dia39_utt5_20260801_095505_full.txt,dia39_utt5,Joey,anger,40,0,0,25,38,Speaker Not Found
res_dia39_utt6_20260801_095552_full.txt,dia39_utt6,Joey,anger,20,0,0,37,3,Speaker Not Found
res_dia39_utt7_20260801_095755_full.txt,dia39_utt7,The Director,joy,167,0,0,161,102,Speaker Not Trained
res_dia39_utt8_20260801_095840_full.txt,dia39_utt8,Kate,neutral,42,0,0,44,42,Speaker Not Trained
res_dia39_utt9_20260801_095913_full.txt,dia39_utt9,The Director,neutral,15,0,0,15,15,Speaker Not Trained
res_dia3_utt0_20260801_002301_full.txt,dia3_utt0,Phoebe,surprise,56,56,56,0,0,Processed
res_dia3_utt1_20260801_002313_full.txt,dia3_utt1,Chandler,surprise,27,27,27,0,0,Processed
res_dia3_utt2_20260801_002326_full.txt,dia3_utt2,Phoebe,surprise,28,0,0,0,0,Speaker Not Found
res_dia3_utt3_20260801_002345_full.txt,dia3_utt3,Phoebe,neutral,58,58,58,9,0,Processed
res_dia3_utt4_20260801_002410_full.txt,dia3_utt4,Phoebe,neutral,68,68,68,0,0,Processed
res_dia3_utt5_20260801_002433_full.txt,dia3_utt5,Phoebe,neutral,70,68,68,6,0,Processed
res_dia3_utt6_20260801_002506_full.txt,dia3_utt6,Phoebe,surprise,70,70,70,34,0,Processed
res_dia3_utt8_20260801_002526_full.txt,dia3_utt8,Phoebe,sadness,66,66,66,0,0,Processed
res_dia3_utt9_20260801_002544_full.txt,dia3_utt9,Joey,neutral,36,36,36,16,0,Processed
res_dia40_utt0_20260801_095947_full.txt,dia40_utt0,Phoebe,anger,81,81,81,9,8,Processed
res_dia40_utt10_20260801_100113_full.txt,dia40_utt10,Chandler,neutral,45,45,45,30,0,Processed
res_dia40_utt11_20260801_100151_full.txt,dia40_utt11,Monica,surprise,73,73,73,0,0,Processed
res_dia40_utt12_20260801_100234_full.txt,dia40_utt12,Joey,joy,52,52,52,0,52,Processed
res_dia40_utt13_20260801_100308_full.txt,dia40_utt13,Monica,sadness,38,38,38,0,0,Processed
res_dia40_utt14_20260801_100335_full.txt,dia40_utt14,Rachel,sadness,53,0,0,4,0,Speaker Not Found
res_dia40_utt1_20260801_100028_full.txt,dia40_utt1,Joey,anger,75,75,75,0,75,Processed
res_dia40_utt2_20260801_100420_full.txt,dia40_utt2,Chandler,neutral,48,43,43,1,43,Processed
res_dia40_utt3_20260801_100444_full.txt,dia40_utt3,Phoebe,neutral,40,40,40,0,1,Processed
res_dia40_utt4_20260801_100540_full.txt,dia40_utt4,Monica,neutral,59,57,57,2,83,Processed
res_dia40_utt5_20260801_100558_full.txt,dia40_utt5,Chandler,neutral,2,0,0,4,4,Speaker Not Found
res_dia40_utt6_20260801_100702_full.txt,dia40_utt6,Joey,joy,54,54,54,0,79,Processed
res_dia40_utt7_20260801_100728_full.txt,dia40_utt7,Monica,neutral,57,57,57,0,0,Processed
res_dia40_utt8_20260801_100840_full.txt,dia40_utt8,Joey,disgust,97,97,97,85,6,Processed
res_dia40_utt9_20260801_100937_full.txt,dia40_utt9,Monica,fear,29,7,7,47,0,Processed
res_dia41_utt0_20260801_101141_full.txt,dia41_utt0,Mr. Tribbiani,sadness,186,0,0,124,40,Speaker Not Trained
res_dia41_utt10_20260801_101335_full.txt,dia41_utt10,Joey,neutral,25,25,25,0,25,Processed
res_dia41_utt11_20260801_101437_full.txt,dia41_utt11,Mr. Tribbiani,neutral,64,0,0,33,62,Speaker Not Trained
res_dia41_utt12_20260801_101459_full.txt,dia41_utt12,Joey,disgust,8,8,8,0,8,Processed
res_dia41_utt13_20260801_101614_full.txt,dia41_utt13,Mr. Tribbiani,neutral,197,0,0,33,17,Speaker Not Trained
res_dia41_utt14_20260801_101703_full.txt,dia41_utt14,Joey,disgust,73,73,73,11,23,Processed
res_dia41_utt15_20260801_101828_full.txt,dia41_utt15,Mr. Tribbiani,surprise,70,0,0,74,45,Speaker Not Trained
res_dia41_utt1_20260801_101312_full.txt,dia41_utt1,Joey,surprise,261,258,258,14,4,Processed
res_dia41_utt2_20260801_101931_full.txt,dia41_utt2,Mr. Tribbiani,neutral,101,0,0,27,27,Speaker Not Trained
res_dia41_utt3_20260801_102015_full.txt,dia41_utt3,Joey,neutral,101,101,101,0,0,Processed
res_dia41_utt4_20260801_102309_full.txt,dia41_utt4,Mr. Tribbiani,neutral,204,0,0,191,137,Speaker Not Trained
res_dia41_utt5_20260801_102337_full.txt,dia41_utt5,Joey,surprise,22,22,22,2,20,Processed
res_dia41_utt6_20260801_102443_full.txt,dia41_utt6,Mr. Tribbiani,neutral,71,0,0,72,5,Speaker Not Trained
res_dia41_utt7_20260801_102701_full.txt,dia41_utt7,Mr. Tribbiani,neutral,123,0,0,124,103,Speaker Not Trained
res_dia41_utt8_20260801_102732_full.txt,dia41_utt8,Mr. Tribbiani,neutral,11,0,0,16,9,Speaker Not Trained
res_dia41_utt9_20260801_102849_full.txt,dia41_utt9,Mr. Tribbiani,neutral,46,0,0,69,28,Speaker Not Trained
res_dia42_utt0_20260801_102951_full.txt,dia42_utt0,Chandler,neutral,133,45,45,13,0,Processed
res_dia42_utt1_20260801_103328_full.txt,dia42_utt1,Guru Saj,surprise,181,0,0,269,75,Speaker Not Trained
res_dia43_utt0_20260801_103404_full.txt,dia43_utt0,Monica,neutral,76,37,37,20,0,Processed
res_dia43_utt1_20260801_103452_full.txt,dia43_utt1,Rachel,neutral,108,68,68,3,13,Processed
